,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors
28155,78155,2,105,429,45,426,29
28156,78156,5,136,56,109,74,86
28157,78157,2,152,398,60,387,39
28158,78158,2,3,91,0,91,0
28159,78159,5,28,229,17,221,10
28160,78160,3,117,427,62,433,47
28161,78161,1,4,4,0,4,0
28162,78162,3,56,526,27,506,16
28163,78163,3,174,368,111,362,75
28164,78164,3,106,433,68,422,47
28165,78165,4,67,455,26,458,21
28166,78166,4,110,435,80,440,68
28167,78167,3,182,384,122,369,92
28168,78168,5,49,33,32,44,28
28169,78169,4,79,439,58,459,43
28170,78170,2,133,409,35,408,24
28171,78171,2,164,386,59,375,47
28172,78172,1,9,602,0,602,0
28173,78173,3,53,529,15,494,11
28174,78174,2,178,369,78,363,62
28175,78175,3,3,617,0,617,0
28176,78176,4,167,402,140,400,115
28177,78177,1,149,379,23,376,22
28178,78178,3,3,617,0,617,0
28179,78179,4,55,501,36,475,29
28180,78180,5,113,49,90,60,73
28181,78181,4,14,14,3,14,3
28182,78182,1,31,556,0,556,0
28183,78183,1,131,387,8,387,6
28184,78184,4,153,408,125,400,100
28185,78185,4,129,418,101,424,70
28186,78186,2,43,436,10,430,3
28187,78187,3,124,396,90,417,59
28188,78188,1,99,426,3,431,2
28189,78189,2,70,474,20,474,15
28190,78190,3,9,599,3,599,3
28191,78191,2,6,6,0,6,0
28192,78192,5,36,60,9,41,9
28193,78193,4,107,411,81,414,53
28194,78194,1,96,441,9,431,7
28195,78195,5,39,0,39,94,29
28196,78196,5,170,83,147,86,113
28197,78197,1,32,529,0,529,0
28198,78198,2,113,432,39,436,32
28199,78199,1,74,468,2,468,2
28200,78200,3,92,486,55,457,32
28201,78201,3,133,414,87,429,61
28202,78202,1,176,344,32,338,26
28203,78203,3,118,423,64,423,51
28204,78204,4,153,418,110,404,80
28205,78205,4,47,459,25,459,25
28206,78206,5,3,0,3,0,3
28207,78207,5,36,83,30,88,16
28208,78208,2,141,382,50,386,35
28209,78209,5,77,38,59,51,49
28210,78210,4,84,481,59,463,50
28211,78211,5,166,76,137,78,119
28212,78212,1,152,371,17,371,16
28213,78213,3,15,596,4,596,4
28214,78214,3,131,411,86,409,61
28215,78215,4,83,450,60,455,54
28216,78216,5,118,42,97,64,72
28217,78217,2,94,451,27,451,16
28218,78218,1,55,500,0,500,0
28219,78219,4,169,392,134,381,94
28220,78220,3,61,493,43,491,26
28221,78221,5,80,65,59,48,50
28222,78222,2,3,3,0,3,0
28223,78223,4,18,604,10,549,9
28224,78224,3,146,393,103,390,65
28225,78225,3,32,562,2,562,2
28226,78226,3,182,361,137,364,93
28227,78227,1,41,531,3,519,2
28228,78228,4,128,433,100,426,74
28229,78229,1,134,372,10,372,10
28230,78230,4,128,404,113,399,82
28231,78231,1,172,356,24,352,22
28232,78232,2,136,384,45,380,29
28233,78233,5,134,57,106,67,86
28234,78234,4,108,424,74,418,55
28235,78235,1,63,517,3,517,3
28236,78236,5,63,70,35,74,31
28237,78237,2,139,372,34,366,26
28238,78238,3,48,520,20,506,14
28239,78239,5,22,257,13,255,13
28240,78240,3,9,607,0,607,0
28241,78241,2,140,372,61,370,42
28242,78242,1,160,348,21,348,17
28243,78243,3,154,368,126,369,73
28244,78244,3,80,451,48,450,36
28245,78245,5,73,55,50,56,34
28246,78246,2,145,394,61,394,41
28247,78247,3,37,37,0,37,0
28248,78248,3,102,475,53,456,39
28249,78249,4,7,614,2,614,2
28250,78250,5,140,58,122,85,97
28251,78251,5,112,56,103,66,80
28252,78252,2,6,6,0,6,0
28253,78253,3,11,599,1,599,1
28254,78254,1,7,608,0,608,0
28255,78255,1,143,374,20,371,13
28256,78256,1,101,437,3,437,3
28257,78257,4,109,419,81,435,52
28258,78258,2,49,429,5,428,4
28259,78259,5,123,68,94,63,81
28260,78260,5,115,56,103,70,81
28261,78261,3,74,479,30,470,27
28262,78262,2,152,375,50,380,42
28263,78263,4,32,573,8,573,8
28264,78264,3,44,490,24,518,20
28265,78265,2,131,369,46,365,36
28266,78266,4,169,404,140,406,116
28267,78267,3,162,395,118,380,79
28268,78268,1,22,571,1,571,1
28269,78269,2,171,357,65,354,48
28270,78270,3,157,368,103,387,75
28271,78271,5,44,0,44,74,33
28272,78272,4,81,502,56,468,41
28273,78273,3,112,431,55,419,42
28274,78274,4,35,480,5,480,5
28275,78275,1,196,337,32,337,24
28276,78276,1,130,369,13,370,11
28277,78277,3,12,601,2,601,2
28278,78278,3,14,596,1,596,1
28279,78279,1,142,375,22,374,19
28280,78280,1,8,610,0,610,0
28281,78281,2,44,414,9,415,7
28282,78282,4,131,399,103,422,75
28283,78283,1,160,364,15,358,14
28284,78284,1,8,8,0,8,0
28285,78285,4,12,506,4,523,3
28286,78286,4,14,14,0,14,0
28287,78287,1,27,558,0,558,0
28288,78288,2,116,414,33,408,27
28289,78289,3,103,448,52,441,41
28290,78290,4,101,453,77,449,51
28291,78291,4,159,386,137,393,106
28292,78292,5,56,50,32,51,26
28293,78293,5,124,64,98,67,85
28294,78294,3,119,419,91,403,65
28295,78295,4,46,473,27,521,14
28296,78296,3,130,438,80,422,61
28297,78297,1,5,613,0,613,0
28298,78298,1,134,376,15,372,14
28299,78299,1,7,7,0,7,0
28300,78300,4,30,479,13,493,11
28301,78301,3,195,370,134,359,100
28302,78302,1,153,365,13,364,11
28303,78303,4,122,410,95,427,66
28304,78304,4,4,4,0,4,0
28305,78305,1,150,363,13,359,9
28306,78306,3,94,434,42,439,32
28307,78307,5,120,54,99,70,71
28308,78308,2,190,334,94,332,60
28309,78309,5,34,122,8,122,8
28310,78310,1,91,444,3,444,3
28311,78311,1,12,604,0,604,0
28312,78312,3,136,405,99,397,68
28313,78313,3,164,384,110,391,77
28314,78314,4,148,399,120,412,88
28315,78315,3,154,389,104,382,79
28316,78316,1,132,377,6,377,6
28317,78317,1,133,376,14,375,13
28318,78318,3,123,405,81,401,52
28319,78319,2,146,388,61,382,38
28320,78320,5,120,57,96,71,80
28321,78321,2,71,451,26,457,19
28322,78322,5,147,67,126,82,106
28323,78323,5,43,36,21,37,18
28324,78324,4,99,435,81,440,64
28325,78325,4,12,495,2,495,2
28326,78326,3,33,563,1,563,1
28327,78327,1,24,572,0,572,0
28328,78328,3,21,578,2,578,2
28329,78329,4,161,388,153,393,101
28330,78330,3,128,407,78,415,57
28331,78331,1,159,381,25,378,23
28332,78332,5,125,75,106,73,83
28333,78333,1,21,584,1,584,1
28334,78334,3,66,473,36,476,30
28335,78335,5,3,500,2,498,1
28336,78336,2,163,369,68,372,43
28337,78337,1,12,12,0,12,0
28338,78338,2,146,369,52,368,38
28339,78339,3,105,418,59,420,42
28340,78340,3,123,387,82,388,50
28341,78341,3,108,422,65,435,38
28342,78342,5,161,96,136,90,104
28343,78343,4,166,383,131,397,107
28344,78344,2,168,360,68,361,45
28345,78345,3,12,604,4,604,4
28346,78346,5,144,67,117,75,96
28347,78347,1,146,388,24,384,19
28348,78348,5,126,62,97,66,84
28349,78349,2,33,306,3,306,3
28350,78350,4,15,498,12,513,4
28351,78351,5,138,63,122,77,90
28352,78352,3,19,521,3,521,3
28353,78353,3,45,549,6,523,5
28354,78354,3,93,439,61,443,42
28355,78355,1,187,340,25,337,21
28356,78356,1,136,382,13,382,13
28357,78357,4,153,392,133,404,100
28358,78358,5,51,37,22,45,15
28359,78359,1,27,568,2,568,2
28360,78360,1,161,361,31,357,27
28361,78361,4,143,397,126,401,90
28362,78362,1,13,594,0,594,0
28363,78363,5,187,85,161,91,125
28364,78364,5,152,87,125,89,113
28365,78365,2,140,376,76,369,52
28366,78366,5,159,74,130,84,103
28367,78367,5,113,42,93,64,66
28368,78368,4,207,389,173,392,146
28369,78369,1,149,370,21,368,20
28370,78370,1,108,410,5,410,5
28371,78371,1,50,522,0,522,0
28372,78372,4,152,389,120,410,91
28373,78373,5,57,55,48,49,28
28374,78374,2,96,452,25,449,15
28375,78375,2,15,321,0,321,0
28376,78376,5,150,67,120,78,97
28377,78377,4,3,3,0,3,0
28378,78378,3,136,418,86,413,55
28379,78379,4,169,381,139,392,99
28380,78380,2,41,428,8,420,3
28381,78381,1,54,510,2,510,2
28382,78382,4,6,6,0,6,0
28383,78383,4,82,436,48,449,38
28384,78384,4,98,420,76,417,47
28385,78385,1,121,405,10,400,7
28386,78386,4,44,484,9,484,9
28387,78387,4,4,4,0,4,0
28388,78388,2,162,373,63,368,50
28389,78389,2,21,301,0,301,0
28390,78390,3,143,390,106,382,73
28391,78391,1,65,497,4,495,3
28392,78392,3,104,443,35,436,28
28393,78393,2,7,150,0,150,0
28394,78394,2,69,461,11,459,9
28395,78395,3,69,476,21,478,16
28396,78396,1,80,469,3,469,3
28397,78397,2,131,418,55,415,33
28398,78398,5,121,66,106,68,90
28399,78399,3,78,441,46,446,33
28400,78400,5,25,243,11,245,8
28401,78401,5,66,39,62,54,49
28402,78402,4,97,453,71,433,47
28403,78403,2,156,384,56,383,42
28404,78404,4,27,557,3,557,3
28405,78405,1,89,460,1,460,1
28406,78406,4,104,464,81,449,59
28407,78407,3,102,428,62,446,47
28408,78408,2,55,497,15,499,7
28409,78409,4,114,421,89,434,60
28410,78410,1,4,4,0,4,0
28411,78411,5,134,81,109,73,90
28412,78412,2,53,499,6,480,5
28413,78413,3,14,534,9,548,7
28414,78414,3,130,379,96,380,63
28415,78415,4,24,482,16,543,11
28416,78416,4,157,386,127,400,102
28417,78417,4,11,605,3,605,3
28418,78418,4,150,389,126,403,95
28419,78419,2,68,490,20,477,12
28420,78420,2,150,361,52,356,35
28421,78421,5,47,29,31,36,23
28422,78422,5,144,72,136,82,114
28423,78423,2,26,344,0,344,0
28424,78424,4,59,454,41,495,34
28425,78425,2,74,475,11,475,8
28426,78426,5,67,130,44,120,34
28427,78427,2,57,472,4,460,3
28428,78428,2,176,344,82,350,53
28429,78429,2,7,7,0,7,0
28430,78430,3,113,405,83,406,58
28431,78431,3,123,409,69,411,47
28432,78432,3,45,505,13,506,9
28433,78433,5,18,249,8,252,3
28434,78434,2,128,383,36,383,27
28435,78435,3,75,464,32,463,23
28436,78436,4,80,458,72,457,57
28437,78437,5,59,36,34,43,17
28438,78438,5,182,92,152,89,134
28439,78439,5,27,213,25,200,16
28440,78440,2,144,346,80,352,52
28441,78441,3,114,405,85,421,55
28442,78442,3,66,484,33,474,27
28443,78443,4,138,397,115,425,89
28444,78444,2,114,420,23,420,15
28445,78445,3,64,506,20,489,14
28446,78446,3,129,422,69,425,55
28447,78447,3,4,4,0,4,0
28448,78448,2,137,381,53,377,45
28449,78449,5,112,58,76,59,65
28450,78450,5,141,58,114,77,83
28451,78451,4,154,390,121,390,92
28452,78452,2,110,418,40,408,30
28453,78453,1,107,418,11,419,8
28454,78454,5,20,20,8,161,4
28455,78455,1,52,510,0,510,0
28456,78456,5,129,67,110,72,90
28457,78457,5,51,31,33,33,31
28458,78458,5,47,55,29,38,24
28459,78459,3,104,436,54,441,34
28460,78460,4,81,438,63,451,40
28461,78461,1,167,347,22,347,16
28462,78462,5,39,295,28,284,18
28463,78463,1,143,369,29,374,23
28464,78464,2,140,371,58,383,47
28465,78465,4,136,408,109,411,85
28466,78466,4,141,402,133,414,92
28467,78467,3,136,409,72,404,51
28468,78468,1,165,371,25,372,23
28469,78469,4,157,421,125,404,99
28470,78470,3,128,405,85,404,57
28471,78471,5,140,72,125,79,100
28472,78472,4,126,421,96,437,66
28473,78473,4,123,414,109,427,79
28474,78474,3,13,599,0,599,0
28475,78475,3,6,6,0,6,0
28476,78476,5,83,64,53,56,48
28477,78477,3,199,355,139,350,105
28478,78478,1,107,417,12,415,10
28479,78479,3,108,451,61,438,47
28480,78480,2,162,380,75,375,43
28481,78481,1,138,369,24,371,19
28482,78482,2,73,489,16,482,13
28483,78483,1,143,372,11,371,10
28484,78484,5,77,43,55,48,47
28485,78485,3,128,406,75,410,59
28486,78486,3,36,504,18,530,15
28487,78487,2,182,340,80,345,58
28488,78488,5,22,262,19,269,14
28489,78489,1,3,617,0,617,0
28490,78490,2,12,198,0,198,0
28491,78491,2,62,363,11,358,7
28492,78492,2,160,378,54,375,36
28493,78493,2,3,3,0,3,0
28494,78494,4,53,53,26,58,19
28495,78495,5,155,74,122,75,96
28496,78496,5,111,51,85,60,70
28497,78497,5,4,4,0,4,0
28498,78498,3,4,4,0,4,0
28499,78499,5,87,82,75,67,60
28500,78500,3,32,493,10,505,5
28501,78501,1,130,397,11,391,10
28502,78502,2,153,370,61,372,37
28503,78503,4,168,425,128,419,105
28504,78504,4,87,477,67,461,44
28505,78505,2,85,445,32,451,22
28506,78506,4,99,440,70,430,44
28507,78507,2,144,375,49,375,33
28508,78508,1,132,378,11,375,10
28509,78509,1,90,454,5,446,4
28510,78510,2,4,4,0,4,0
28511,78511,3,10,10,0,10,0
28512,78512,2,168,373,55,374,40
28513,78513,1,169,349,28,345,23
28514,78514,3,169,364,126,374,83
28515,78515,5,125,74,91,69,74
28516,78516,4,148,421,123,402,92
28517,78517,1,169,338,35,335,27
28518,78518,2,12,145,0,145,0
28519,78519,5,79,41,63,47,44
28520,78520,5,46,22,32,32,18
28521,78521,1,4,4,0,4,0
28522,78522,2,155,387,61,384,36
28523,78523,4,130,430,97,425,83
28524,78524,2,117,406,51,395,44
28525,78525,1,163,354,18,354,17
28526,78526,3,143,405,104,397,73
28527,78527,4,114,411,87,428,55
28528,78528,5,16,16,4,15,3
28529,78529,3,146,389,109,382,72
28530,78530,3,89,465,31,464,22
28531,78531,4,77,475,51,466,43
28532,78532,5,25,90,21,112,18
28533,78533,2,77,465,15,459,10
28534,78534,3,6,609,0,609,0
28535,78535,2,67,491,10,495,7
28536,78536,1,124,415,15,412,9
28537,78537,2,151,371,49,374,32
28538,78538,4,110,462,97,440,74
28539,78539,1,153,371,22,369,17
28540,78540,4,96,435,66,443,57
28541,78541,3,94,441,57,455,36
28542,78542,5,138,65,116,73,88
28543,78543,1,111,428,7,428,7
28544,78544,3,17,583,1,583,1
28545,78545,5,41,188,28,173,22
28546,78546,2,121,386,41,389,36
28547,78547,5,36,95,17,72,14
28548,78548,5,109,69,81,52,70
28549,78549,5,51,48,26,33,20
28550,78550,2,34,457,2,457,2
28551,78551,5,148,64,130,75,107
28552,78552,5,98,54,75,60,62
28553,78553,1,6,6,0,6,0
28554,78554,4,37,534,14,534,14
28555,78555,3,42,547,7,513,4
28556,78556,3,136,405,76,392,56
28557,78557,2,73,438,13,437,12
28558,78558,1,54,518,4,518,4
28559,78559,5,131,66,108,76,94
28560,78560,1,12,604,0,604,0
28561,78561,4,83,456,57,458,48
28562,78562,5,172,70,146,84,103
28563,78563,2,154,364,68,359,40
28564,78564,5,75,62,42,51,40
28565,78565,2,116,407,37,407,27
28566,78566,3,105,446,57,429,32
28567,78567,3,152,402,95,398,72
28568,78568,5,90,61,77,72,71
28569,78569,3,16,586,2,586,2
28570,78570,4,136,401,110,414,83
28571,78571,4,81,472,42,457,36
28572,78572,4,10,10,0,10,0
28573,78573,2,181,365,71,370,55
28574,78574,1,94,446,7,446,7
28575,78575,4,153,401,147,393,110
28576,78576,4,175,404,151,399,108
28577,78577,2,62,474,13,478,9
28578,78578,4,166,390,132,399,103
28579,78579,3,157,390,105,385,78
28580,78580,2,124,399,32,390,24
28581,78581,4,160,377,131,385,96
28582,78582,4,161,378,138,390,110
28583,78583,3,146,374,91,379,68
28584,78584,3,34,499,9,504,6
28585,78585,5,143,60,116,73,105
28586,78586,1,56,515,1,515,1
28587,78587,5,10,306,3,316,2
28588,78588,3,178,385,117,380,82
28589,78589,3,39,492,3,494,3
28590,78590,4,162,409,145,403,106
28591,78591,5,5,5,0,5,0
28592,78592,4,146,411,123,405,88
28593,78593,2,173,354,63,358,49
28594,78594,2,61,468,9,468,9
28595,78595,2,174,361,63,366,41
28596,78596,4,131,430,106,428,86
28597,78597,2,146,357,68,359,46
28598,78598,5,96,58,83,50,71
28599,78599,5,132,64,110,78,91
28600,78600,5,130,59,108,75,90
28601,78601,3,141,383,107,377,65
28602,78602,5,73,42,59,44,44
28603,78603,5,8,0,8,0,8
28604,78604,2,72,497,6,494,5
28605,78605,4,93,418,83,447,71
28606,78606,4,157,409,129,398,112
28607,78607,4,98,464,85,438,59
28608,78608,1,6,6,0,6,0
28609,78609,2,89,449,25,446,20
28610,78610,2,119,431,42,427,31
28611,78611,2,19,162,4,162,4
28612,78612,4,161,381,136,388,96
28613,78613,2,20,248,2,248,2
28614,78614,1,219,320,45,315,37
28615,78615,4,3,3,0,3,0
28616,78616,2,161,356,78,359,51
28617,78617,1,18,582,0,582,0
28618,78618,4,53,463,33,478,26
28619,78619,5,42,97,23,118,22
28620,78620,2,173,353,75,351,51
28621,78621,4,4,4,0,4,0
28622,78622,1,197,332,36,331,29
28623,78623,4,142,425,124,419,88
28624,78624,1,161,342,26,335,15
28625,78625,1,130,388,12,386,11
28626,78626,4,95,456,67,441,50
28627,78627,2,106,443,22,439,14
28628,78628,2,22,360,0,360,0
28629,78629,1,63,495,3,495,3
28630,78630,1,82,472,9,472,9
28631,78631,2,65,441,12,439,11
28632,78632,1,190,325,23,323,21
28633,78633,2,154,380,50,377,34
28634,78634,3,68,519,29,494,16
28635,78635,5,140,79,117,83,81
28636,78636,5,7,7,0,7,0
28637,78637,2,114,406,42,399,25
28638,78638,3,155,387,111,385,82
28639,78639,5,122,62,98,69,83
28640,78640,1,6,6,0,6,0
28641,78641,4,17,494,4,547,2
28642,78642,3,8,610,1,610,1
28643,78643,5,129,86,104,74,92
28644,78644,4,82,468,52,465,41
28645,78645,2,190,363,73,352,55
28646,78646,5,83,48,61,58,51
28647,78647,5,5,476,3,476,3
28648,78648,5,35,27,17,30,14
28649,78649,4,96,432,73,452,56
28650,78650,5,65,34,46,43,38
28651,78651,2,97,448,16,444,8
28652,78652,2,6,6,0,6,0
28653,78653,1,86,450,4,447,3
28654,78654,3,21,518,2,525,1
28655,78655,5,165,75,132,78,123
28656,78656,5,41,57,20,62,13
28657,78657,4,178,397,144,393,111
28658,78658,1,154,361,9,361,9
28659,78659,1,3,617,0,617,0
28660,78660,1,45,528,0,528,0
28661,78661,5,112,65,84,58,76
28662,78662,3,137,404,77,409,55
28663,78663,4,96,417,80,435,60
28664,78664,4,52,509,33,501,21
28665,78665,3,132,403,73,405,52
28666,78666,2,85,430,33,424,9
28667,78667,1,178,357,25,355,21
28668,78668,5,34,115,23,119,18
28669,78669,2,143,376,67,376,45
28670,78670,4,148,395,135,397,88
28671,78671,5,144,67,116,75,98
28672,78672,1,165,358,18,357,16
28673,78673,2,102,418,25,424,17
28674,78674,1,14,596,0,596,0
28675,78675,1,77,459,8,458,4
28676,78676,5,132,62,109,67,92
28677,78677,3,62,474,19,477,16
28678,78678,1,166,346,27,345,22
28679,78679,3,139,397,96,392,69
28680,78680,4,21,493,10,493,10
28681,78681,3,14,606,0,606,0
28682,78682,1,51,498,2,498,2
28683,78683,5,4,4,0,4,0
28684,78684,1,152,373,17,373,15
28685,78685,2,137,367,51,370,29
28686,78686,2,3,3,0,3,0
28687,78687,2,118,404,44,399,30
28688,78688,3,142,376,102,375,64
28689,78689,3,8,610,1,610,1
28690,78690,1,155,355,17,352,16
28691,78691,5,120,51,95,70,69
28692,78692,4,173,416,134,406,97
28693,78693,4,133,428,100,419,73
28694,78694,3,103,429,59,439,26
28695,78695,2,19,199,3,199,3
28696,78696,5,177,90,159,101,111
28697,78697,4,144,392,132,391,99
28698,78698,1,85,448,1,448,1
28699,78699,2,121,413,33,415,24
28700,78700,5,56,58,35,59,33
28701,78701,3,28,583,6,583,6
28702,78702,2,7,7,0,7,0
28703,78703,1,81,453,0,453,0
28704,78704,1,26,562,0,562,0
28705,78705,2,12,12,0,12,0
28706,78706,5,9,401,3,403,0
28707,78707,3,45,486,19,510,14
28708,78708,3,93,448,58,445,38
28709,78709,2,37,343,5,343,5
28710,78710,1,14,596,0,596,0
28711,78711,5,79,53,64,68,48
28712,78712,1,65,489,2,488,1
28713,78713,3,97,439,43,429,32
28714,78714,3,135,389,86,389,62
28715,78715,5,15,15,0,15,0
28716,78716,1,177,349,26,351,24
28717,78717,3,69,467,22,488,17
28718,78718,4,155,378,145,388,97
28719,78719,4,119,445,89,441,74
28720,78720,1,3,617,0,617,0
28721,78721,1,64,511,2,511,2
28722,78722,5,135,61,112,64,92
28723,78723,2,111,411,27,414,19
28724,78724,5,24,192,15,188,10
28725,78725,5,21,21,10,23,7
28726,78726,4,20,601,10,601,10
28727,78727,2,37,452,4,452,4
28728,78728,3,123,393,76,408,54
28729,78729,4,40,536,24,529,19
28730,78730,4,213,375,177,379,134
28731,78731,5,46,84,29,83,25
28732,78732,5,129,92,109,78,83
28733,78733,5,86,46,68,47,59
28734,78734,3,68,465,38,486,30
28735,78735,3,121,418,82,402,55
28736,78736,3,81,490,40,462,19
28737,78737,4,49,462,25,465,21
28738,78738,1,150,357,19,348,18
28739,78739,1,74,447,2,445,1
28740,78740,4,83,447,54,463,42
28741,78741,2,3,3,0,3,0
28742,78742,4,81,444,50,459,32
28743,78743,4,137,450,112,427,89
28744,78744,1,127,376,14,376,13
28745,78745,1,24,569,0,569,0
28746,78746,4,133,409,113,426,83
28747,78747,1,3,617,0,617,0
28748,78748,2,157,362,67,357,39
28749,78749,2,16,235,0,235,0
28750,78750,2,126,413,42,408,33
28751,78751,5,79,69,60,57,54
28752,78752,4,154,392,128,406,101
28753,78753,3,45,492,17,505,13
28754,78754,2,190,340,84,343,67
28755,78755,1,138,394,15,392,13
28756,78756,3,137,439,70,422,48
28757,78757,1,10,601,0,601,0
28758,78758,4,167,419,123,407,94
28759,78759,4,30,486,13,486,13
28760,78760,1,4,4,0,4,0
28761,78761,1,21,575,0,575,0
28762,78762,1,86,444,5,438,4
28763,78763,3,21,533,6,520,3
28764,78764,5,32,228,27,209,21
28765,78765,3,15,589,1,589,1
28766,78766,2,89,457,27,451,19
28767,78767,4,59,466,49,467,36
28768,78768,5,7,7,0,7,0
28769,78769,1,133,392,14,392,9
28770,78770,5,128,70,102,73,85
28771,78771,1,153,362,23,359,19
28772,78772,4,71,451,40,474,30
28773,78773,2,202,332,93,323,73
28774,78774,5,39,241,27,240,19
28775,78775,3,66,476,30,470,25
28776,78776,3,35,561,11,490,10
28777,78777,3,95,436,64,420,39
28778,78778,1,38,541,1,529,0
28779,78779,5,98,52,72,53,64
28780,78780,1,196,331,39,329,32
28781,78781,5,42,127,17,113,16
28782,78782,5,130,83,94,64,79
28783,78783,2,131,387,33,389,26
28784,78784,5,176,75,141,85,118
28785,78785,3,35,556,13,517,11
28786,78786,3,45,526,23,491,17
28787,78787,4,6,6,0,6,0
28788,78788,2,142,400,37,397,31
28789,78789,3,3,617,0,617,0
28790,78790,4,139,410,100,424,85
28791,78791,3,137,403,94,394,62
28792,78792,1,146,379,15,375,13
28793,78793,5,82,44,50,43,44
28794,78794,4,4,4,0,4,0
28795,78795,5,165,90,149,94,117
28796,78796,4,156,388,139,398,99
28797,78797,4,107,447,89,437,68
28798,78798,5,8,8,0,8,0
28799,78799,2,27,411,6,411,6
28800,78800,1,16,591,1,591,1
28801,78801,4,135,429,104,428,75
28802,78802,5,142,71,114,72,102
28803,78803,2,124,395,53,401,36
28804,78804,2,103,422,24,424,17
28805,78805,5,125,56,96,67,92
28806,78806,5,158,73,137,85,109
28807,78807,2,152,385,51,381,33
28808,78808,4,55,519,37,514,28
28809,78809,1,164,351,23,348,16
28810,78810,5,69,45,56,44,48
28811,78811,1,10,10,0,10,0
28812,78812,5,154,59,133,75,100
28813,78813,4,129,424,94,429,70
28814,78814,3,116,421,79,394,39
28815,78815,3,19,530,6,530,6
28816,78816,3,135,400,102,399,64
28817,78817,2,14,190,3,190,3
28818,78818,4,174,379,148,398,107
28819,78819,5,150,67,101,78,87
28820,78820,5,96,42,75,53,63
28821,78821,4,39,455,20,472,16
28822,78822,2,57,424,9,416,6
28823,78823,1,166,358,24,359,23
28824,78824,2,102,435,24,432,19
28825,78825,3,8,600,0,600,0
28826,78826,4,16,592,4,592,4
28827,78827,2,115,421,34,417,32
28828,78828,4,79,501,56,471,37
28829,78829,4,17,589,2,532,1
28830,78830,1,41,532,0,532,0
28831,78831,1,15,592,0,592,0
28832,78832,1,150,384,13,386,9
28833,78833,1,119,393,14,387,10
28834,78834,3,4,4,0,4,0
28835,78835,2,51,414,4,414,4
28836,78836,1,153,376,14,377,12
28837,78837,5,88,44,62,52,60
28838,78838,1,181,343,25,344,22
28839,78839,1,84,436,2,436,2
28840,78840,5,139,60,106,74,91
28841,78841,2,28,372,4,372,4
28842,78842,3,146,392,91,397,53
28843,78843,1,35,546,0,546,0
28844,78844,1,37,555,1,555,1
28845,78845,1,35,557,3,542,2
28846,78846,3,140,409,98,396,68
28847,78847,1,158,350,22,350,19
28848,78848,5,99,65,76,57,61
28849,78849,4,124,392,109,393,75
28850,78850,3,4,4,0,4,0
28851,78851,5,177,58,154,78,112
28852,78852,2,6,6,0,6,0
28853,78853,2,28,257,5,247,4
28854,78854,3,163,398,117,378,85
28855,78855,3,49,504,15,493,10
28856,78856,4,24,602,14,552,10
28857,78857,1,33,551,0,551,0
28858,78858,1,142,369,14,369,13
28859,78859,2,82,444,15,446,9
28860,78860,1,65,482,3,482,3
28861,78861,4,82,485,63,458,47
28862,78862,4,4,4,0,4,0
28863,78863,1,144,371,15,367,14
28864,78864,1,177,342,25,341,20
28865,78865,4,158,413,130,410,93
28866,78866,4,53,474,13,474,13
28867,78867,5,59,51,31,52,26
28868,78868,2,111,436,26,434,24
28869,78869,4,12,500,2,501,2
28870,78870,3,15,603,9,577,8
28871,78871,1,17,589,0,589,0
28872,78872,1,87,450,2,450,2
28873,78873,4,16,480,4,484,4
28874,78874,3,25,502,10,516,6
28875,78875,4,4,4,0,4,0
28876,78876,4,118,411,105,413,74
28877,78877,1,45,520,2,520,2
28878,78878,2,173,351,88,346,50
28879,78879,4,66,486,53,469,37
28880,78880,3,147,390,96,395,64
28881,78881,3,117,431,72,417,46
28882,78882,3,60,516,25,489,16
28883,78883,1,152,368,27,363,15
28884,78884,5,38,46,14,47,10
28885,78885,3,161,379,119,375,69
28886,78886,2,31,386,3,386,3
28887,78887,3,184,373,128,368,88
28888,78888,2,2,90,0,90,0
28889,78889,3,36,534,7,534,7
28890,78890,1,138,373,12,370,10
28891,78891,4,3,3,0,3,0
28892,78892,1,44,525,1,525,1
28893,78893,3,7,609,0,609,0
28894,78894,3,46,505,21,494,14
28895,78895,3,100,435,44,431,32
28896,78896,2,86,456,16,457,11
28897,78897,4,3,3,0,3,0
28898,78898,4,151,420,114,407,86
28899,78899,1,7,608,0,608,0
28900,78900,2,98,447,16,445,13
28901,78901,5,62,132,53,132,33
28902,78902,5,191,78,146,83,117
28903,78903,1,155,355,18,351,14
28904,78904,1,175,339,31,338,26
28905,78905,3,26,530,10,535,5
28906,78906,5,187,86,141,89,124
28907,78907,1,149,369,12,366,11
28908,78908,3,158,368,109,368,75
28909,78909,4,3,3,0,3,0
28910,78910,1,147,372,19,371,16
28911,78911,4,175,400,140,397,107
28912,78912,1,58,488,2,480,1
28913,78913,5,36,65,26,52,18
28914,78914,5,96,36,62,48,54
28915,78915,3,41,512,15,506,10
28916,78916,3,36,510,11,510,11
28917,78917,2,175,393,62,385,47
28918,78918,2,65,425,7,425,7
28919,78919,1,39,543,0,543,0
28920,78920,3,134,418,100,409,72
28921,78921,3,111,433,62,428,51
28922,78922,5,133,64,110,73,92
28923,78923,4,146,413,115,404,92
28924,78924,5,163,86,123,84,111
28925,78925,5,130,65,104,70,87
28926,78926,1,92,435,5,434,5
28927,78927,3,148,406,98,394,76
28928,78928,3,128,448,69,432,52
28929,78929,2,163,342,67,347,49
