,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors
22408,72408,1,6,574,5,612,0
22409,72409,3,4,574,4,4,0
22410,72410,5,4,489,3,4,0
22411,72411,2,148,365,59,368,33
22412,72412,1,134,377,19,378,15
22413,72413,5,3,493,8,489,0
22414,72414,2,14,132,0,142,0
22415,72415,1,135,390,18,386,14
22416,72416,1,3,556,46,617,0
22417,72417,4,149,393,133,407,82
22418,72418,5,14,268,20,266,3
22419,72419,3,56,538,33,539,19
22420,72420,5,78,52,87,50,47
22421,72421,3,145,382,122,389,80
22422,72422,1,75,468,3,442,2
22423,72423,3,24,574,5,589,3
22424,72424,4,97,462,68,470,39
22425,72425,3,178,382,101,373,74
22426,72426,5,22,132,27,112,9
22427,72427,1,155,372,28,371,19
22428,72428,2,142,374,75,370,26
22429,72429,4,88,444,82,458,57
22430,72430,4,56,501,46,506,29
22431,72431,2,92,444,16,441,9
22432,72432,3,137,391,95,393,63
22433,72433,1,23,574,1,588,1
22434,72434,1,31,555,0,562,0
22435,72435,5,47,131,54,122,26
22436,72436,5,38,125,42,129,19
22437,72437,5,163,85,153,75,103
22438,72438,4,14,574,0,14,0
22439,72439,5,98,59,78,60,56
22440,72440,2,22,279,2,283,2
22441,72441,3,117,419,88,413,48
22442,72442,2,3,87,0,3,0
22443,72443,1,118,384,8,385,8
22444,72444,4,141,411,128,425,79
22445,72445,3,156,384,109,393,63
22446,72446,3,41,532,8,528,3
22447,72447,3,12,574,0,596,0
22448,72448,5,129,79,123,61,91
22449,72449,5,36,95,27,104,12
22450,72450,4,31,539,27,543,8
22451,72451,5,66,49,61,44,42
22452,72452,1,125,386,13,387,10
22453,72453,1,6,574,6,614,0
22454,72454,3,27,570,6,578,5
22455,72455,4,177,369,179,404,112
22456,72456,1,90,434,6,431,3
22457,72457,4,106,431,113,455,69
22458,72458,2,173,365,87,356,49
22459,72459,3,6,574,3,6,0
22460,72460,4,179,371,191,405,118
22461,72461,3,17,574,6,577,2
22462,72462,2,28,290,3,287,2
22463,72463,2,159,346,68,353,54
22464,72464,4,110,419,133,440,75
22465,72465,5,81,49,69,49,34
22466,72466,4,96,449,96,468,51
22467,72467,2,183,344,96,346,44
22468,72468,3,164,379,110,382,76
22469,72469,4,26,574,15,530,9
22470,72470,2,3,87,0,3,0
22471,72471,5,14,276,35,289,5
22472,72472,1,136,379,19,378,14
22473,72473,4,94,447,76,462,49
22474,72474,5,118,74,114,65,86
22475,72475,4,12,574,7,12,0
22476,72476,4,76,459,52,488,32
22477,72477,5,11,230,15,226,3
22478,72478,3,20,573,0,20,0
22479,72479,3,100,459,60,465,36
22480,72480,1,125,400,10,400,9
22481,72481,3,137,382,128,393,62
22482,72482,2,31,436,0,452,0
22483,72483,1,20,570,1,579,0
22484,72484,3,154,389,116,396,72
22485,72485,5,125,71,116,61,75
22486,72486,2,100,431,36,427,20
22487,72487,1,138,369,15,370,11
22488,72488,1,195,332,41,331,33
22489,72489,2,108,401,47,404,30
22490,72490,4,110,434,93,455,66
22491,72491,3,83,490,55,489,37
22492,72492,2,99,440,31,437,16
22493,72493,2,91,445,24,434,11
22494,72494,4,11,574,1,607,1
22495,72495,4,4,574,0,4,0
22496,72496,5,9,297,5,9,3
22497,72497,3,99,461,49,452,28
22498,72498,5,61,49,46,41,27
22499,72499,5,120,78,109,57,86
22500,72500,3,68,501,36,492,22
22501,72501,4,143,396,148,421,83
22502,72502,5,129,68,109,69,70
22503,72503,4,122,409,132,439,77
22504,72504,1,178,349,25,355,22
22505,72505,5,154,81,161,72,117
22506,72506,4,6,574,8,6,0
22507,72507,3,121,436,55,424,44
22508,72508,2,146,374,67,370,44
22509,72509,3,54,517,22,529,12
22510,72510,3,33,544,1,550,1
22511,72511,2,106,422,25,423,22
22512,72512,4,3,574,11,3,0
22513,72513,4,86,448,87,466,45
22514,72514,1,56,505,6,493,2
22515,72515,3,21,574,18,550,4
22516,72516,3,23,571,2,574,2
22517,72517,1,160,360,18,361,14
22518,72518,4,56,500,25,498,22
22519,72519,5,159,83,151,79,110
22520,72520,1,105,403,8,401,7
22521,72521,1,65,490,4,482,3
22522,72522,5,129,78,118,64,87
22523,72523,4,34,535,21,531,11
22524,72524,1,19,574,0,582,0
22525,72525,1,130,414,17,415,11
22526,72526,3,60,494,40,500,20
22527,72527,3,86,455,52,459,39
22528,72528,2,7,193,0,7,0
22529,72529,5,30,201,27,210,14
22530,72530,2,51,384,13,381,6
22531,72531,3,93,422,74,441,46
22532,72532,4,14,574,0,14,0
22533,72533,5,150,86,154,70,93
22534,72534,1,155,358,14,358,10
22535,72535,4,161,412,147,415,93
22536,72536,1,93,440,9,438,7
22537,72537,4,167,385,144,408,110
22538,72538,3,6,574,3,6,0
22539,72539,1,2,545,47,618,0
22540,72540,3,132,403,80,413,54
22541,72541,2,164,349,86,351,54
22542,72542,5,79,49,69,41,42
22543,72543,3,168,361,124,375,91
22544,72544,1,28,560,0,564,0
22545,72545,1,175,327,22,328,22
22546,72546,4,131,417,128,443,90
22547,72547,3,124,395,94,396,56
22548,72548,1,155,349,26,350,21
22549,72549,4,40,524,20,518,13
22550,72550,2,6,106,0,6,0
22551,72551,4,88,471,80,488,43
22552,72552,3,142,405,91,397,53
22553,72553,4,39,547,10,529,8
22554,72554,2,137,384,69,376,40
22555,72555,3,99,446,72,445,37
22556,72556,5,65,49,45,40,30
22557,72557,1,21,569,3,570,2
22558,72558,1,176,343,29,347,19
22559,72559,2,81,469,28,460,18
22560,72560,5,24,245,35,250,8
22561,72561,2,97,455,15,459,12
22562,72562,4,125,442,115,455,70
22563,72563,3,137,411,84,416,56
22564,72564,1,30,559,3,567,3
22565,72565,3,122,415,82,427,53
22566,72566,5,100,70,97,61,61
22567,72567,3,116,433,81,438,52
22568,72568,2,19,258,0,270,0
22569,72569,4,92,423,99,444,48
22570,72570,3,71,486,47,502,30
22571,72571,1,50,512,1,517,1
22572,72572,4,132,414,123,432,83
22573,72573,3,48,534,17,514,10
22574,72574,2,146,407,70,405,47
22575,72575,4,25,543,26,536,10
22576,72576,1,165,347,36,347,22
22577,72577,5,136,82,138,73,90
22578,72578,2,15,198,2,201,2
22579,72579,3,34,546,14,528,8
22580,72580,2,17,290,0,296,0
22581,72581,2,18,232,0,244,0
22582,72582,2,85,452,27,449,10
22583,72583,3,116,418,71,426,51
22584,72584,5,102,68,86,60,66
22585,72585,2,190,361,72,355,55
22586,72586,5,63,61,56,52,27
22587,72587,2,152,373,58,373,42
22588,72588,3,90,477,44,475,28
22589,72589,1,142,402,12,399,10
22590,72590,4,158,390,160,413,110
22591,72591,4,80,487,73,496,47
22592,72592,2,65,510,17,501,9
22593,72593,5,3,492,3,485,2
22594,72594,4,127,427,121,438,70
22595,72595,2,48,514,3,516,3
22596,72596,1,23,568,0,573,0
22597,72597,3,15,574,1,597,1
22598,72598,5,102,66,97,69,73
22599,72599,2,147,354,64,352,43
22600,72600,4,94,447,79,479,55
22601,72601,4,121,409,135,432,89
22602,72602,2,102,420,39,421,28
22603,72603,1,60,507,3,503,1
22604,72604,2,125,408,70,403,38
22605,72605,1,69,485,6,488,6
22606,72606,4,32,534,29,539,12
22607,72607,3,23,574,0,594,0
22608,72608,3,155,386,95,390,66
22609,72609,2,65,406,18,409,10
22610,72610,5,99,69,99,58,61
22611,72611,1,76,484,1,488,1
22612,72612,4,43,519,39,540,22
22613,72613,1,151,366,16,366,12
22614,72614,1,169,365,23,366,20
22615,72615,2,26,233,1,242,1
22616,72616,1,163,347,16,352,15
22617,72617,3,60,492,17,487,8
22618,72618,3,154,399,112,404,61
22619,72619,5,101,58,80,55,53
22620,72620,4,108,422,110,456,68
22621,72621,4,117,415,103,434,69
22622,72622,1,91,436,17,437,10
22623,72623,1,15,574,2,567,0
22624,72624,5,142,85,147,70,96
22625,72625,5,25,261,30,271,9
22626,72626,2,130,394,57,396,31
22627,72627,4,82,447,79,475,52
22628,72628,2,29,395,4,378,1
22629,72629,2,23,240,1,232,0
22630,72630,4,66,473,54,503,29
22631,72631,3,181,360,141,372,87
22632,72632,2,163,363,74,362,51
22633,72633,1,151,366,20,367,16
22634,72634,2,115,399,43,397,27
22635,72635,3,140,396,99,386,76
22636,72636,3,16,574,5,567,3
22637,72637,1,162,353,26,356,22
22638,72638,1,36,544,0,548,0
22639,72639,5,12,413,20,435,7
22640,72640,4,52,492,50,526,31
22641,72641,5,132,79,98,74,90
22642,72642,5,143,80,150,69,91
22643,72643,3,3,574,0,617,0
22644,72644,3,4,574,4,4,0
22645,72645,3,18,574,0,18,0
22646,72646,1,61,495,2,500,2
22647,72647,1,149,353,12,352,11
22648,72648,2,100,447,23,443,15
22649,72649,5,109,70,96,65,69
22650,72650,4,100,419,95,446,59
22651,72651,1,10,574,0,10,0
22652,72652,3,4,574,4,4,0
22653,72653,1,21,574,0,583,0
22654,72654,3,87,468,49,477,28
22655,72655,3,75,449,56,453,27
22656,72656,4,31,534,42,552,19
22657,72657,3,34,553,8,523,4
22658,72658,3,143,387,98,395,70
22659,72659,2,117,413,47,411,31
22660,72660,2,159,367,74,369,43
22661,72661,2,4,88,0,4,0
22662,72662,5,122,73,111,61,79
22663,72663,4,33,539,22,553,11
22664,72664,1,31,554,1,559,0
22665,72665,1,152,357,20,360,15
22666,72666,3,61,497,24,502,16
22667,72667,4,10,574,0,10,0
22668,72668,5,147,75,142,73,99
22669,72669,1,80,473,0,474,0
22670,72670,5,21,105,9,96,8
22671,72671,4,171,394,167,411,111
22672,72672,1,140,387,19,387,17
22673,72673,2,138,382,60,379,30
22674,72674,5,17,286,31,294,9
22675,72675,2,59,429,6,429,6
22676,72676,3,170,351,152,371,79
22677,72677,5,4,489,3,4,0
22678,72678,3,71,474,51,474,33
22679,72679,1,60,485,3,484,2
22680,72680,3,166,382,137,381,76
22681,72681,1,160,353,23,354,20
22682,72682,4,75,470,46,477,32
22683,72683,4,109,442,96,467,62
22684,72684,5,40,96,33,89,16
22685,72685,3,142,387,99,393,69
22686,72686,2,129,391,41,395,28
22687,72687,5,148,83,125,71,93
22688,72688,4,63,494,42,504,29
22689,72689,1,136,363,8,362,6
22690,72690,1,7,574,3,609,0
22691,72691,5,42,57,45,54,24
22692,72692,3,142,392,98,390,62
22693,72693,5,103,63,88,62,62
22694,72694,5,15,340,28,340,8
22695,72695,4,183,375,168,394,110
22696,72696,1,137,380,5,378,3
22697,72697,5,9,389,8,385,0
22698,72698,2,115,418,32,416,19
22699,72699,1,167,331,27,336,22
22700,72700,2,78,485,25,487,8
22701,72701,4,56,507,35,520,26
22702,72702,3,22,574,8,550,4
22703,72703,5,75,54,67,47,43
22704,72704,5,84,63,85,40,56
22705,72705,5,122,73,120,68,69
22706,72706,2,138,390,64,395,45
22707,72707,1,158,358,19,361,16
22708,72708,5,138,80,127,79,87
22709,72709,2,20,356,0,364,0
22710,72710,1,67,476,1,479,1
22711,72711,3,6,574,0,6,0
22712,72712,3,138,408,100,409,56
22713,72713,4,146,396,143,409,90
22714,72714,4,39,526,29,546,16
22715,72715,1,23,568,1,573,1
22716,72716,1,102,436,13,434,5
22717,72717,1,109,403,5,402,4
22718,72718,5,35,127,60,133,19
22719,72719,2,8,105,1,104,0
22720,72720,1,120,385,12,389,7
22721,72721,3,11,574,1,11,0
22722,72722,3,97,438,64,440,35
22723,72723,5,126,70,104,62,76
22724,72724,2,130,425,28,420,18
22725,72725,3,4,574,4,4,0
22726,72726,1,5,574,6,615,0
22727,72727,3,154,375,115,365,74
22728,72728,5,143,78,125,75,98
22729,72729,4,104,451,80,465,52
22730,72730,3,137,382,110,385,61
22731,72731,5,56,49,60,38,32
22732,72732,3,127,427,76,419,61
22733,72733,4,109,412,122,446,73
22734,72734,5,19,151,17,165,3
22735,72735,1,154,367,25,365,17
22736,72736,5,115,69,109,54,69
22737,72737,2,73,483,21,470,11
22738,72738,2,7,160,0,7,0
22739,72739,5,105,61,78,53,62
22740,72740,5,134,73,136,63,81
22741,72741,1,6,574,7,6,0
22742,72742,2,135,387,42,388,18
22743,72743,5,63,49,53,39,34
22744,72744,1,143,373,16,371,14
22745,72745,3,20,574,9,572,3
22746,72746,2,180,343,94,340,60
22747,72747,4,141,398,154,434,92
22748,72748,1,15,574,0,592,0
22749,72749,4,12,574,14,588,3
22750,72750,3,20,574,7,587,4
22751,72751,2,103,432,42,429,18
22752,72752,2,46,380,20,373,10
22753,72753,1,7,574,9,7,0
22754,72754,5,86,61,106,55,61
22755,72755,1,136,393,15,398,14
22756,72756,5,111,64,103,62,69
22757,72757,4,3,574,11,3,0
22758,72758,5,23,166,19,176,6
22759,72759,5,88,57,106,65,53
22760,72760,5,131,78,124,57,94
22761,72761,2,39,288,10,285,6
22762,72762,4,111,429,107,427,65
22763,72763,1,6,574,7,6,0
22764,72764,4,55,456,56,478,36
22765,72765,2,137,382,52,382,37
22766,72766,5,118,72,110,60,81
22767,72767,5,20,227,16,223,12
22768,72768,1,134,367,16,367,12
22769,72769,4,58,494,61,514,28
22770,72770,2,132,411,41,412,28
22771,72771,5,104,62,100,57,61
22772,72772,1,183,329,27,329,23
22773,72773,2,156,363,77,363,47
22774,72774,3,139,388,122,408,71
22775,72775,1,33,543,0,552,0
22776,72776,1,68,492,5,495,4
22777,72777,1,163,353,24,355,18
22778,72778,5,141,86,128,70,94
22779,72779,4,72,483,49,485,37
22780,72780,4,18,562,2,572,2
22781,72781,4,22,574,18,551,4
22782,72782,5,188,87,159,81,133
22783,72783,1,157,351,17,353,13
22784,72784,4,137,386,129,410,88
22785,72785,5,37,159,26,152,13
22786,72786,3,131,393,106,409,66
22787,72787,5,144,84,128,71,86
22788,72788,1,146,373,13,379,11
22789,72789,5,3,492,3,498,2
22790,72790,3,179,372,143,385,81
22791,72791,5,125,75,131,62,93
22792,72792,4,130,400,151,431,83
22793,72793,1,157,354,23,355,14
22794,72794,1,117,400,10,402,10
22795,72795,1,143,377,20,378,18
22796,72796,3,109,430,75,433,41
22797,72797,1,162,361,21,361,17
22798,72798,4,135,431,110,452,82
22799,72799,3,140,377,137,387,77
22800,72800,5,98,53,98,45,59
22801,72801,2,156,365,69,362,51
22802,72802,4,145,399,146,419,91
22803,72803,5,24,128,6,24,0
22804,72804,2,188,346,95,340,57
22805,72805,1,131,405,22,399,12
22806,72806,2,13,334,0,13,0
22807,72807,2,67,494,13,491,6
22808,72808,2,100,419,39,422,15
22809,72809,1,132,394,22,394,11
22810,72810,1,192,329,42,328,31
22811,72811,3,125,425,90,440,57
22812,72812,1,115,394,9,391,5
22813,72813,2,6,140,0,6,0
22814,72814,2,20,234,2,239,2
22815,72815,2,30,364,11,368,5
22816,72816,2,190,345,81,345,44
22817,72817,3,58,527,44,516,22
22818,72818,2,35,395,7,386,5
22819,72819,2,84,475,24,465,13
22820,72820,3,31,550,7,529,5
22821,72821,3,28,567,15,539,8
22822,72822,5,143,79,122,71,97
22823,72823,1,44,524,0,528,0
22824,72824,5,48,49,44,33,24
22825,72825,1,4,557,6,4,0
22826,72826,4,4,574,0,4,0
22827,72827,3,120,382,74,385,61
22828,72828,4,18,574,7,574,3
22829,72829,2,121,405,49,404,33
22830,72830,5,19,204,21,222,8
22831,72831,2,116,400,39,402,26
22832,72832,3,88,462,45,449,25
22833,72833,1,133,405,9,398,4
22834,72834,2,34,325,13,322,5
22835,72835,2,206,339,103,333,68
22836,72836,2,15,217,0,229,0
22837,72837,5,10,311,3,10,0
22838,72838,1,92,441,13,447,10
22839,72839,3,103,434,67,432,38
22840,72840,3,147,394,110,401,72
22841,72841,1,24,573,0,575,0
22842,72842,1,45,535,4,520,1
22843,72843,2,110,407,49,410,28
22844,72844,4,123,427,91,449,66
22845,72845,3,4,574,4,4,0
22846,72846,3,113,414,68,416,40
22847,72847,3,136,394,100,389,58
22848,72848,1,8,574,8,612,0
22849,72849,5,73,49,66,41,40
22850,72850,4,95,432,75,454,50
22851,72851,5,15,404,9,406,9
22852,72852,5,83,49,88,45,51
22853,72853,5,132,81,132,64,92
22854,72854,4,19,574,0,19,0
22855,72855,5,168,94,172,84,114
22856,72856,4,111,425,115,438,71
22857,72857,1,171,344,32,347,25
22858,72858,5,41,49,67,27,29
22859,72859,4,61,483,38,489,21
22860,72860,5,49,61,56,57,29
22861,72861,1,158,366,19,363,15
22862,72862,4,110,416,103,449,65
22863,72863,3,34,536,3,543,3
22864,72864,1,161,356,19,355,17
22865,72865,2,26,330,3,333,3
22866,72866,5,3,492,3,0,3
22867,72867,2,135,371,60,372,33
22868,72868,5,117,76,126,68,84
22869,72869,4,144,398,123,406,84
22870,72870,3,3,574,10,617,0
22871,72871,5,154,83,138,79,97
22872,72872,1,126,401,12,404,8
22873,72873,1,101,435,3,434,1
22874,72874,4,7,574,2,7,0
22875,72875,5,150,82,160,64,102
22876,72876,5,46,49,52,33,24
22877,72877,2,48,522,2,514,1
22878,72878,3,49,521,23,515,15
22879,72879,1,124,382,12,381,11
22880,72880,3,144,407,77,408,62
22881,72881,5,83,59,71,43,45
22882,72882,4,148,391,146,411,89
22883,72883,2,102,451,21,449,15
22884,72884,5,150,82,123,67,97
22885,72885,1,8,574,2,608,0
22886,72886,1,158,359,19,362,10
22887,72887,1,9,574,0,603,0
22888,72888,3,99,435,62,444,36
22889,72889,2,11,133,0,134,0
22890,72890,5,39,146,32,141,19
22891,72891,3,12,574,6,558,0
22892,72892,3,195,357,155,370,96
22893,72893,3,67,499,22,486,15
22894,72894,2,127,381,45,383,31
22895,72895,2,159,398,60,392,43
22896,72896,2,45,513,5,489,3
22897,72897,2,28,307,0,321,0
22898,72898,1,29,566,0,567,0
22899,72899,2,155,358,67,367,48
22900,72900,2,88,442,43,448,22
22901,72901,3,106,443,72,445,42
22902,72902,5,17,237,34,20,8
22903,72903,5,154,83,148,71,108
22904,72904,2,137,373,56,380,31
22905,72905,4,6,574,8,6,0
22906,72906,2,112,418,45,417,23
22907,72907,3,89,445,55,455,37
22908,72908,5,51,49,42,39,23
22909,72909,1,175,343,22,345,20
22910,72910,3,153,379,98,383,63
22911,72911,3,133,410,91,415,59
22912,72912,5,33,71,16,67,10
22913,72913,4,125,425,103,432,73
22914,72914,4,127,412,102,428,64
22915,72915,5,117,73,104,61,75
22916,72916,5,9,423,10,437,5
22917,72917,5,125,79,131,56,100
22918,72918,3,133,418,99,432,56
22919,72919,1,85,455,4,445,2
22920,72920,3,112,423,89,410,42
22921,72921,1,111,399,8,398,7
22922,72922,5,40,87,35,87,21
22923,72923,5,153,89,135,75,106
22924,72924,5,4,489,3,4,0
22925,72925,3,109,424,64,423,39
22926,72926,4,144,416,123,426,86
22927,72927,2,96,443,21,439,12
22928,72928,2,135,392,63,393,30
22929,72929,1,83,442,9,435,3
22930,72930,2,173,345,82,341,55
22931,72931,5,115,75,95,65,81
22932,72932,1,62,487,3,492,2
22933,72933,3,103,444,62,439,32
22934,72934,2,48,520,4,520,4
22935,72935,4,136,395,169,424,88
22936,72936,1,155,360,21,364,17
22937,72937,2,15,186,0,195,0
22938,72938,4,119,427,120,450,71
22939,72939,4,145,408,142,431,89
22940,72940,1,139,358,12,358,8
22941,72941,4,3,574,11,3,0
22942,72942,3,37,554,14,548,7
22943,72943,1,33,560,2,559,1
22944,72944,1,161,353,25,354,18
22945,72945,5,135,83,118,76,85
22946,72946,5,54,54,35,41,30
22947,72947,4,52,513,37,532,22
22948,72948,2,74,496,24,491,13
22949,72949,5,51,49,32,37,12
22950,72950,4,111,425,83,437,62
22951,72951,4,64,486,45,509,33
22952,72952,5,105,60,97,52,58
22953,72953,4,50,522,33,524,19
22954,72954,3,161,384,138,381,73
22955,72955,2,156,366,78,361,50
22956,72956,4,162,387,178,415,102
22957,72957,3,13,574,2,526,0
22958,72958,1,190,332,32,328,26
22959,72959,3,150,365,133,386,72
22960,72960,1,179,344,26,345,21
22961,72961,5,155,79,141,69,104
22962,72962,3,152,379,97,385,58
22963,72963,4,97,437,84,442,50
22964,72964,1,6,574,10,608,0
22965,72965,4,86,471,73,487,40
22966,72966,4,114,409,124,439,75
22967,72967,2,21,361,0,370,0
22968,72968,5,11,383,26,372,5
22969,72969,4,119,422,103,435,72
22970,72970,3,119,407,81,411,49
22971,72971,3,118,423,64,427,43
22972,72972,5,155,79,152,74,107
22973,72973,3,84,462,45,447,34
22974,72974,3,122,419,87,419,54
22975,72975,2,38,456,1,460,0
22976,72976,4,132,419,132,450,87
22977,72977,1,169,353,20,351,17
22978,72978,5,110,72,102,65,72
22979,72979,2,151,389,46,385,23
22980,72980,5,136,76,134,64,96
22981,72981,1,133,391,10,396,10
22982,72982,3,26,574,12,564,9
22983,72983,5,44,59,31,58,24
22984,72984,2,17,220,0,227,0
22985,72985,4,4,574,0,4,0
22986,72986,3,124,403,87,407,59
22987,72987,5,75,76,68,71,43
22988,72988,2,96,453,31,450,14
22989,72989,4,38,514,17,524,2
22990,72990,5,161,87,151,72,111
22991,72991,3,63,504,24,489,16
22992,72992,2,140,359,63,352,45
22993,72993,3,165,379,128,383,77
22994,72994,2,159,362,82,366,49
22995,72995,4,64,468,40,467,28
22996,72996,3,11,574,6,576,4
22997,72997,4,130,425,123,429,79
22998,72998,1,133,386,11,387,11
22999,72999,4,115,445,77,443,43
23000,73000,5,71,49,61,44,44
23001,73001,3,106,427,77,428,45
23002,73002,2,137,386,65,387,44
23003,73003,1,167,355,22,354,15
23004,73004,4,59,523,42,523,39
23005,73005,1,15,574,1,598,0
23006,73006,2,170,351,54,352,46
23007,73007,1,38,530,0,535,0
23008,73008,3,113,432,77,432,54
23009,73009,5,125,78,110,59,91
23010,73010,1,64,510,7,506,5
23011,73011,1,4,570,0,4,0
23012,73012,2,46,422,6,418,4
23013,73013,1,4,574,3,4,0
23014,73014,1,151,356,26,363,18
23015,73015,4,82,472,73,496,39
23016,73016,3,164,385,120,390,83
23017,73017,4,111,432,88,465,53
23018,73018,3,3,574,10,617,0
23019,73019,5,129,74,105,63,85
23020,73020,2,3,87,0,3,0
23021,73021,4,50,517,50,516,14
23022,73022,3,152,392,108,389,73
23023,73023,2,7,114,0,7,0
23024,73024,4,133,414,120,437,75
23025,73025,3,144,389,106,389,66
23026,73026,3,162,383,131,391,76
23027,73027,3,9,574,0,9,0
23028,73028,4,106,437,118,458,76
23029,73029,4,173,384,156,400,101
23030,73030,3,67,489,46,488,24
23031,73031,2,194,338,114,333,69
23032,73032,5,77,49,69,32,46
23033,73033,4,104,436,87,457,67
23034,73034,3,66,501,32,483,19
23035,73035,4,101,413,84,432,58
23036,73036,2,5,93,0,99,0
23037,73037,5,32,342,23,347,16
23038,73038,5,124,80,121,63,83
23039,73039,5,130,82,115,63,87
23040,73040,3,11,574,0,11,0
23041,73041,2,142,389,48,390,31
23042,73042,2,178,361,90,358,58
23043,73043,2,118,417,39,420,22
23044,73044,1,100,440,7,430,4
23045,73045,5,130,63,91,71,68
23046,73046,2,109,418,30,414,18
23047,73047,1,150,367,25,364,13
23048,73048,5,127,77,115,65,78
23049,73049,1,171,346,21,349,13
23050,73050,4,24,564,5,566,3
23051,73051,4,88,455,70,469,39
23052,73052,3,163,378,103,392,72
23053,73053,1,118,405,16,405,10
23054,73054,1,15,574,2,596,0
23055,73055,4,97,452,85,474,54
23056,73056,3,122,424,87,410,54
23057,73057,2,23,323,0,333,0
23058,73058,5,54,115,65,107,30
23059,73059,2,49,410,24,413,13
23060,73060,2,107,428,47,425,18
23061,73061,5,4,489,3,4,0
23062,73062,1,123,389,7,389,5
23063,73063,4,141,399,147,431,103
23064,73064,4,109,430,103,457,67
23065,73065,4,135,409,117,429,67
23066,73066,3,6,574,3,6,0
23067,73067,4,27,557,13,567,9
23068,73068,4,79,459,50,476,32
23069,73069,3,171,374,112,376,76
23070,73070,5,131,80,120,70,98
23071,73071,2,93,444,43,443,20
23072,73072,5,127,72,104,78,74
23073,73073,4,100,437,103,459,63
23074,73074,1,170,354,25,354,20
23075,73075,4,130,424,122,452,80
23076,73076,1,140,384,17,382,12
23077,73077,3,149,401,107,393,66
23078,73078,2,154,381,57,384,32
23079,73079,1,176,358,32,359,20
23080,73080,5,129,78,117,64,84
23081,73081,4,109,431,105,451,61
23082,73082,4,159,390,137,418,97
23083,73083,1,152,357,23,362,18
23084,73084,1,152,365,23,362,14
23085,73085,4,98,459,88,458,58
23086,73086,2,137,394,48,391,26
23087,73087,5,50,87,54,70,31
23088,73088,4,3,574,11,3,0
23089,73089,5,105,72,131,56,76
23090,73090,3,143,381,123,395,67
23091,73091,1,162,346,27,343,19
23092,73092,5,73,53,65,47,40
23093,73093,5,29,188,48,210,10
23094,73094,1,41,528,2,500,1
23095,73095,5,39,121,40,112,22
23096,73096,1,104,433,10,430,9
23097,73097,2,168,331,78,333,53
23098,73098,3,4,574,4,4,0
23099,73099,3,8,574,3,610,0
23100,73100,3,101,434,73,439,42
23101,73101,2,162,351,63,354,38
23102,73102,5,100,57,83,53,66
23103,73103,3,155,371,140,370,82
23104,73104,2,140,386,52,393,35
23105,73105,5,167,87,133,85,104
23106,73106,4,8,574,0,8,0
23107,73107,2,4,88,0,4,0
23108,73108,1,47,525,4,514,2
23109,73109,3,145,379,97,394,66
23110,73110,5,35,97,30,98,22
23111,73111,4,170,379,160,404,100
23112,73112,3,136,384,103,390,63
23113,73113,1,10,574,4,599,0
23114,73114,2,81,478,25,468,6
23115,73115,4,176,376,176,401,110
23116,73116,3,27,574,14,560,7
23117,73117,4,144,392,144,416,98
23118,73118,1,141,371,19,370,17
23119,73119,2,133,387,31,387,18
23120,73120,1,160,347,20,350,14
23121,73121,3,159,366,120,369,72
23122,73122,1,179,340,29,339,23
23123,73123,2,140,389,57,395,34
23124,73124,5,163,94,150,76,111
23125,73125,5,51,92,39,84,24
23126,73126,1,147,365,18,365,16
23127,73127,5,12,371,18,0,12
23128,73128,5,107,76,96,67,62
23129,73129,3,12,574,0,594,0
23130,73130,3,190,359,151,355,102
23131,73131,4,82,451,75,454,48
23132,73132,3,103,444,82,452,51
23133,73133,3,54,539,36,541,18
23134,73134,4,158,387,167,404,100
23135,73135,3,164,378,141,382,88
23136,73136,1,6,574,5,612,0
23137,73137,5,187,78,161,80,125
23138,73138,4,132,391,124,414,80
23139,73139,1,136,392,13,392,10
23140,73140,3,100,432,69,445,30
23141,73141,1,138,366,12,365,8
23142,73142,1,80,453,6,451,4
23143,73143,1,101,428,11,425,7
23144,73144,2,91,463,22,459,15
23145,73145,2,7,110,0,7,0
23146,73146,4,170,389,180,405,100
23147,73147,4,20,558,17,540,9
23148,73148,2,116,390,51,389,30
23149,73149,1,192,332,34,336,30
23150,73150,1,146,362,21,362,18
23151,73151,4,34,556,31,549,17
23152,73152,3,167,374,132,373,78
23153,73153,4,150,398,159,412,87
23154,73154,1,134,380,18,377,14
23155,73155,2,165,368,51,369,39
23156,73156,1,143,378,17,380,15
23157,73157,4,150,391,148,406,98
23158,73158,1,140,368,16,370,8
23159,73159,2,175,350,74,349,45
23160,73160,2,136,366,55,361,40
23161,73161,2,3,87,0,3,0
23162,73162,1,82,457,6,458,4
23163,73163,4,151,391,146,414,97
23164,73164,2,117,392,53,395,25
23165,73165,5,119,75,79,77,64
23166,73166,5,6,457,0,6,0
23167,73167,1,132,377,19,380,14
23168,73168,3,151,383,111,385,67
23169,73169,1,6,574,2,609,0
23170,73170,2,164,368,62,364,50
23171,73171,1,135,389,19,389,10
23172,73172,2,136,383,60,382,27
23173,73173,2,109,442,27,437,23
23174,73174,1,54,504,1,494,0
23175,73175,1,63,487,2,488,2
23176,73176,2,25,267,7,267,1
23177,73177,5,157,84,149,73,108
23178,73178,5,187,92,160,77,107
23179,73179,5,100,66,65,59,50
23180,73180,3,8,574,4,602,4
23181,73181,3,193,363,140,354,87
23182,73182,2,145,383,56,386,37
